email_id,subject,body,source,cognitive_trigger,is_phishing
781.0,From Mrs. G. Ajith Kumar,"From Mrs. G. Ajith Kumar Dear Beloved, I am Mrs.Ganeshwary Ajith Kumar from the war torn district of Jaffna in Sri Lanka{which i suppose you know about} with my 6 year old son. I am married to a contractor here who happened to loose his life in the war zone because he is opposed to the rebel group. Since the death of my husband and my 15 year old daughter things have not been thesame. We managed t",Nigerian_Fraud,,1
782.0,I NEED YOUR ASSISTANCE,"WALHANG ELECTRODE COMPANY LONDON Westminster, London United Kingdom. Tel: +447040110447 ATTN: Dear Friend, Before I introduce myself, I wish to inform you that this letter is not a hoax mail and I urge you to treat it serious. I am Mr.Johnson Kerosine, a personal assistant to Mr.Wallter Hangal, the managing director of WALHANG ELECTRODE COMPANY LONDON England. I am Mr.Wallter Hangal's personal ass",Nigerian_Fraud,,1
783.0,Please Activate Panel Hosting Portal.,"Dear User, Please activate your c-panel as soon as possible in order to Avoid any Interruption to your online services. You have exceeded your sending and hosting portal limit. Click here to update your cpanel portal. C-Panel Team. © 1998-2017 C-Panel Team and Networks. New Page 1 Dear User, Please activate your c-panel as soon as possible in order to Avoid any Interruption to your online services",Nazario,Urgency,1
784.0,RE: HELP_DESK_SERVICE,Your Password Has Expired CLICK HERE To Verify Your Password Has Expired CLICK HERE To Verify,Nazario,Urgency,1
785.0,Mail Administrator - Important,Attention; Email Quota exceeded. Please click below to upgrade your Inbox. Click here to proceed Admin monkey.org Email provider! © 2018 All rights reserved.,Nazario,Urgency,1
786.0,From Alicia Spicer,Rel puc iab iv le Dru pey gs mok tore For High Qua tqg lity Me za di he cineC wk LI twr CK HE bk RE!!!,CEAS_08,,1
787.0,send failed on enclosed draft,"post: illegal header line -- Date: post: re-format message and try again Message not delivered to anyone. ------- Unsent Draft To: mice@crackmice.com Subject: van Hoogstraten (fwd) Date: Tue, 23 Jul 2002 10:53:59 +0100 From: yyyy@spamassassin.taint.org Anyone see the program about this guy last night? He's a cartoon character -- unbelievably inhuman. - --j. - ------- Forwarded Message Date: Mon, 2",SpamAssasin,,1
788.0,The Flight to Safety is Upon Us,"This is a multi-part message in MIME format. ------=_NextPart_000_1C4C0F_01C25CD8.5682CFE0 Content-Type: text/plain; charset=""Windows-1252"" Content-Transfer-Encoding: 7bit That's Not Rush Hour Traffic... It's The 'Flight To Safety'! Fixed and indexed annuities are being bought in record numbers, as both savers and investors seek strong guarantees and greater upside earnings potential from financia",SpamAssasin,,1
789.0,RE: IT Administrator,IT Administrator desk: has currently upgraded our mailbox service quote to 150GB space Faculty/Staff are hereby advice to click on WEBMAIL to be fully upgraded to our new mailbox space.,Nazario,Authority,1
790.0,Notification: Please Reactivate Your Account.,"Dear SunTrust. Customer, Alert: Reactivate Your Account Information's As soon as possible. Click on the Link below to complete the activation process Log in to activate now. Thank you for helping us to protect you. Security Advisor 2016 SunTrust Security Team. New Page 1 Dear SunTrust. Customer, Alert: Reactivate Your Account Information's As soon as possible. Click on the Link below to complete t",Nazario,Authority,1
791.0,Hello!,"Mr James Obulu United Bank Of Africa. Capetown Branch, South Africa. Email:jobulu@webmail.co.za I am James Obulu, Bank Manager of United Bank Of Africa , capetown Branch.I have urgent and very confidential business proposition for you. On June 6 1999, a gold merchant/contractor with the Randgold Exploration Company,Mr.Jim Smith made a numbered time (Fixed) deposited for twelve calendar months, val",Nigerian_Fraud,Authority,1
792.0,BUSSINESS REPRESENTATIVE REQUIRED.,"Dear Sir/Madam, I am Mr.Zheng Xiaohua,we are a group of business men in China, who deal on import and export of Electronic Mechinaries into the Canada,America and Europe. We are searching for representatives who can help us establish a medium of getting to our costumers in the Canada, America and Europe as well as making payments through you to us. Please if you are interested in transacting busin",Nigerian_Fraud,,1
793.0,"Dear Steve Jobs: At Macworld, show me this... [ANCHORDESK]","![](3D""http://www.zdnet.com/graph=) | ![](3D""http://i.i.com.com/cnwk.1d/Ads/comm=) =20 ![](3D""http://www.techrepublic.com/images/ads/ban_160x600_domainsgirl3=) =20 | | ![](3D""http://www.zdnet.com/grap=) = | ![](3D""http://www.zdnet.com/graphics/anchordes=) =20 ![](3D""http://www.zdnet.com/graphics/anchordesk/frontpage/header2_sh=) =20 =20 **= Need a memory upgrade? Find out with CNET's Memory Config",SpamAssasin,,1
794.0,gaim official rpm repository,"gaim official apt-rpm repositorys :) #gaim rpm http://gaim.sourceforge.net/apt redhat/7.3/en/i386 release rpm-src http://gaim.sourceforge.net/apt redhat/7.3/en/i386 release thought i should post that one too just fell over it :) bye, che _______________________________________________ RPM-List mailing list http://lists.freshrpms.net/mailman/listinfo/rpm-list",SpamAssasin,,1
795.0,Mplayer,"Hey Since I upgraded to redhat8 mplayer -vo sdl isnt working for me It gives me black screen and I only hear sound. can anyone help me with this ? btw, also the source rpm specified that I can do --without libdv but it didn't work, worked for lirc and arts. Thanks, Roi _______________________________________________ RPM-List mailing list http://lists.freshrpms.net/mailman/listinfo/rpm-list",SpamAssasin,,1
796.0,CUSTODIAN REQUIRED,"Mr TIMI ALAIBE Executive Director Project, Niger Delta Development Commission, Old Secretariat Complex, Victorial-Island, Lagos. Tel:+2348037778976 Dear Sir, I am TIMI ALAIBE, the Executive Director Finance with the Niger Delta Development Commission ( NDDC ). My commssion - The Niger Delta Development Commission(NDDC)-which is in charge of managing and supervising the disbursement of oil sales re",Nigerian_Fraud,Authority,1
797.0,Re: Secure Sofware Key,"> However, cracking and reverse engineering tools are not so ubiquitous on > UNIX as they are on Windows platform for two main reasons: > > 1. The main customers of commercial Unices (Solaris, HP-UX, Aix, SCO...) > are respectable companies. They are ready to pay big bucks for software > they need: the reputation matters. > > 2. Most software for free and open source Unices like Linux and xBSD (th",SpamAssasin,,1
798.0,Government plans to hand out free Valium,"URL: http://boingboing.net/#85521686 Date: Not supplied The President's niece will no longer have to forge prescriptions for Valium. All she'll have to do is participate in an unruly public demonstration to get a free dose. Unfortunately for her, the government has no plans to shoot rocks of cocaine at demonstrators, so she'll still have to depend on her drug dealer for that. The U.S. military is ",SpamAssasin,,1
799.0,TREAT VERY CONFIDENTIAL & URGENT RESPONSES.,"From The Desk Of Prince Hassan (Esq).The Head Of File Department,African Development Bank A.D.BOuagadougou Burkina-Faso West Africa.Phone: 00226-7885 75 97. PLANE CRASH WEB SITE...http://news.bbc.co.uk/1/hi/world/europe/859479.stm (""REMITTANCE OF $15 MILLION U.S.A DOLLARS CONFIDENTIAL IS THE CASE"") Compliment Of The Season, On a very good day. I am (Prince Hassan Esq),The Head of file Department i",Nigerian_Fraud,Authority,1
800.0,Re: Please help a newbie compile mplayer :-),"Lance wrote: >Make sure you rebuild as root and you're in the directory that you >downloaded the file. Also it might complain of a few dependencies but >you can get these at freshrpms.net, except for gcc3, which you can find >on your Red Hat cd, Red Hat ftp, or rpmfind.net. > >After you rebuild the source rpm it should install a binary rpm in >/usr/src/redhat/RPMS/i386. With all dependencies met, ",SpamAssasin,,1
801.0,FAMILY BUSINESS ASSISTANCE,"HIGHLY CONFIDENTIAL FROM: Prince Tunde O Adisaraki MOBILE:234-90-509398 MOBILE:234-80-33254029 FAX:234-92726808 Greetings, This letter might surprise you because we have not met neither in person nor by correspondence. But I believe it is one day that you get to know somebody either in physical or through correspondence. I got your contact through some discreet inquiry from the chamber of commerce",Nigerian_Fraud,,1
802.0,Cordless phones: the other wireless devices,![CNET Wireless Dispatch](http://a.r.tv.com/cnet.1d/i/nl/wr/442_cellphone_nwsltr.gif) | ![](http://home.cnet.com/b.gif) --- ![](http://home.cnet.com/b.gif) | ![](http://home.cnet.com/b.gif) | ![](http://home.cnet.com/b.gif) ![](http://home.cnet.com/b.gif) ![](http://i.i.com.com/cnwk.1d/Ads/common/advertisement.gif) ![](http://view.atdmt.com/AVE/view/aws05000012ave/direct;wi.160;hi.600/01/) | ![CNE,SpamAssasin,,1
803.0,IMMEDAITELY PAYMENT,"I have a new email address!You can now email me at: profsoludo_cbn_gorn400@yahoo.com CENTRAL BANK OF NIGERIA. LAGOS-NIGERIA OFFICE OF THE GOVERNOR YOUR PAYMENT ;Ref;NUMBERS 000999/CBN/7535/2003. URGENT. Direct line 234-80-348-53467 ATTN: DID YOU AUTHORISE ANYBODY WHO PRESENTED DOCUMENT OF CLAIM, REPORTED TO HAVE SIGNED BY YOU FOR THE RELEASE OF YOUR DRAFT OF $16.7MILLION USD ONLY. RECONFIRM BACK T",Nigerian_Fraud,Authority,1
804.0,Re: New Sequences Window,"--==_Exmh_31119591P Content-Type: text/plain; charset=us-ascii On Wed, 21 Aug 2002 15:01:07 +0700, Robert Elz said: > Hmm - I've been using MH for a long time (since well before there were > sequences) and I don't think I've ever seen a ""pseq"" ... My bad - I had 'Previous-Sequence: pseq' in my .mh_profile from long ago and far away. -- Valdis Kletnieks Computer Systems Senior Engineer Virginia Tec",SpamAssasin,,1
805.0,rolex cartier omega LV CD chanel gucci ...,Famous Replica Watches ROLEX Cartier Bvlgari Replica Rolex Swiss Watches Startling Brietling watches at Replica Classics http://asterduskyhah.com/,CEAS_08,,1
806.0,Wrapping email in a digital security blanket,"Update February 15, 2008 Published by SearchSecurity.com Update THIS ISSUE: > From the Editor: Enigmail: Wrapping email in a digital security blanket FROM THE EDITOR Enigmail: Wrapping email in a digital security blanket [Scott Sidel, Contributor] Secure communication is one of the fundamental pillars of information security. We don't want someone listening in on our phone calls or reading our ema",CEAS_08,,1
807.0,It's a proffer....,"Attention, RE: TRANSFER OF US$48.223 MILLION [Strictly confidential] I am Mr.Kemass mcdonald , the operational manager in account management section in charge of credit and foreign bills of one of the prime banks here in South Africa. I am writing in respect of a foreign customer of my bank who perished on EGYPTIAN Boeing 737 PLANE CRASH into the red sea with the whole passengers on board. He open",Nigerian_Fraud,,1
808.0,ministry occlusive micron adulate contaminate,"slavic spectator tabula? bundestag, jolly tootle. scornful stockade waals repertory crossover capo, waals tabula predecessor repertory predecessor occlusive. ballyhoo vinyl psychotherapist ministry shedir spectator? predecessor, galvanism roister. roister roister galvanism roadway deity shedir, tusk hepatica scornful secret chug kenton. deity bundestag kenton tabula schiller fiddlestick? galvanism",CEAS_08,,1
809.0,Urgent needed,"November 6, 2003 Mail Options Manage Folders Mail Upgrade dho@zwallet.com Folders [ manage ] Inbox Sent Trash [ empty ] Previous | Next | Back to Message List Inbox Sent Trash From: dhyalo obi To: dho@zwallet.com Subject: Assistance Date: Wed, 05 Nov 2003 19:50:29 -0500 -------------------------------------------------------------------------------- ADVERTISEMENT ----------------------------------",Nigerian_Fraud,,1
